,text,metadata
233,"St. Jude Voice has 3 communities:
St. Jude Family VoiceSt. Jude Family  Voice is for family caregivers and patients age 18 and older, who are in active treatment or who have recently completed treatment at St. Jude.
St. Jude Family  Voice is for family caregivers and patients age 18 and older, who are in active treatment or who have recently completed treatment at St. Jude.
Las Voces de St. JudeLas Voces de St. Jude is for Hispanic family caregivers and patients age 18 and older, who are in active treatment or who have recently completed treatment at St. Jude.
Las Voces de St. Jude is for Hispanic family caregivers and patients age 18 and older, who are in active treatment or who have recently completed treatment at St. Jude.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'Which community should I join?', 'super_section': None}"
234,"St. Jude Legacy VoiceSt. Jude Legacy Voice is for the bereaved families of St. Jude patients.
St. Jude Legacy Voice is for the bereaved families of St. Jude patients.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'Which community should I join?', 'super_section': None}"
235,"St. Jude Voice is a way to engage with the hospital whenever, however, and as often as it works for you. We are looking for members who will share their opinions by taking surveys, taking part in forums, and visiting the St. Jude Voice webpage.
If you are not able to be active for an extended period of time, we might re-evaluate your membership needs. We request that you take surveys that interest you at least 4 times a year.
Just be yourself, share your experiences, and let us learn from you.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'What is my role as a member of\xa0St. Jude\xa0Voice?', 'super_section': None}"
236,"One of the main ways you will be involved with St. Jude Voice is by answering surveys, sometimes called “activities.” Surveys, designed by the St. Jude staff, request your thoughts on many hospital topics. Your survey answers are shared directly with St. Jude staff. They can have a direct impact on improving St. Jude patient family experiences.
Another way to get involved is by checking out the Hub. On this webpage, the staff will post information, newsletters, links, articles, videos, surveys, survey feedback, and more to keep you up to date on the latest St. Jude news. Many items posted on the Hub will lead you to other ways to engage with St. Jude.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'What is discussed on\xa0St. Jude\xa0Voice?', 'super_section': None}"
237,"Once you have joined St. Jude Voice, you can use these links to visit the Hub. Use the email address you provided and password you created to sign in.
St. Jude Family Voice Hub
St. Jude Legacy Voice Hub
Las Voces de St. Jude Hub
The St. Jude staff embraces patient family-centered care. That means we want to hear from you about topics like:
Campus design and construction projects
The safest and best ways to provide quality patient care
Family support during treatment
Food and nutrition services
Other aspects of patient care
We value your partnership in planning and delivering the best care possible. That is why hearing your voice through St. Jude Voice is so important to us.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'What is discussed on\xa0St. Jude\xa0Voice?', 'super_section': None}"
238,"After you join, the answers to many of your questions can be found on the Hub. You can also emailSJVoice@stjude.org.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'Getting answers about St. Jude Voice', 'super_section': None}"
239,"If you have technical problems with St. Jude Voice email your questions or needs to:
support@family-voice.stjude.org
support@legacy-voice.stjude.org
support@lasvoces.stjude.org
Screenshots and descriptions of the problem are always helpful.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'Getting help for technical problems', 'super_section': None}"
240,"If you have more questions after reading this page, emailSJVoice@stjude.org.
Share
Post
Email
Print","{'source_url': 'https://www.stjude.org/treatment/patient-resources/patient-family-centered-care/volunteer-opportunities/st-jude-voice-virtual-advisor-community.html', 'retrieved_at': '2025-09-29T19:30:05.578175', 'title': 'St. Jude Voice: Our Virtual Adviser community | St. Jude Care & Treatment', 'section': 'Contact Us', 'super_section': None}"
241,"9.1 Media visits
9.2 No harassment
9.3 No alcohol or drugs
9.4 No smoking or vaping
9.5 No weapons allowed
9.6 Photographing, videotaping and audio taping
9.7 Fake Fingernails
9.8 Release of Information
9.9 Professional Boundaries and Social Networks","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/policies.html', 'retrieved_at': '2025-09-29T19:30:05.967698', 'title': 'Important Policies - St. Jude Children’s Research Hospital', 'section': 'Important Policies - St. Jude Children’s Research Hospital', 'super_section': None}"
242,"As a young man,Danny Thomashad a simple goal: to entertain people and be successful enough at it to provide for his wife and family. But work wasn’t easy to come by.
As he and his family struggled, his despair grew. He wondered if he should give up on his dreams of acting or find a steady job. He turned toSt. JudeThaddeus, the patron saint of hopeless causes. “Show me my way in life,” he vowed to the saint one night in a Detroit church, “and I will build you a shrine.”
That prayer toSt. Judemarked a pivotal moment in his life. Soon after, he began finding work, eventually becoming one of the biggest stars of radio, film and television in his day.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
243,"And as one of the world’s biggest celebrities, Danny used his fame to fulfill his vow toSt. JudeThaddeus and to change the lives of thousands of children and families.
A unique research institution
Danny’s shrine toSt. JudeThaddeus was originally to be a general children’s hospital located some where in the south. Danny’s mentor, Cardinal Samuel Stritch, recommended he look to Memphis, Tennessee, the cardinal’s hometown.
By 1955 Danny and a group of Memphis businessmen he’d rallied to build the hospital decided it should be more than a general children’s hospital. At the time, the survival rate for childhood cancers was 20%, and for those with acute lymphoblastic leukemia (ALL) — the most common form of childhood cancer — only 4% of children would live.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
244,"They believed thatSt. Judecould help these families with nowhere else to turn.St. Judewould become a unique research institution where the world’s best doctors and scientists would work together to cure childhood cancer, sickle cell and other deadly diseases.And for families with children battling these diseases, Danny wanted to remove the burden of treatment costs so they were free to focus on their child.The idea of his shrine toSt. Judeset, Danny and his supporters focused on raising the funds to build and maintain it.
They believed thatSt. Judecould help these families with nowhere else to turn.St. Judewould become a unique research institution where the world’s best doctors and scientists would work together to cure childhood cancer, sickle cell and other deadly diseases.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
245,"And for families with children battling these diseases, Danny wanted to remove the burden of treatment costs so they were free to focus on their child.
The idea of his shrine toSt. Judeset, Danny and his supporters focused on raising the funds to build and maintain it.
Funding the hospital
Danny began raising money for his vision in the early 1950s. By 1955, the Memphis business leaders who’d joined his cause also began local fundraising efforts. Danny also wanted to get the word out across the country about what he was doing and enlist the support of everyone he could.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
246,"Frequently, Danny and his wife, Rose Marie, crisscrossed the United States, speaking about his dream buildSt. JudeChildren’s Research Hospital to any group that’d listen, asking for their support. They kept such a hectic pace that Danny and Rose Marie once visited 28 cities in 32 days.Along with the construction, Danny knew he had to find a way to fund the hospital’s annual operation. He turned to his fellow Americans of Arabic-speaking descent. Danny believed that by supportingSt. Jude,this group of Americans could thank the United States for the gifts of freedom given their parents and also be a noble way of honoring their forefathers who’d immigrated to America.Danny's requests struck a responsive chord","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
247,".Danny's requests struck a responsive chord. In 1957, 100 representatives of the Arab-American community met in Chicago to formALSAC®with the sole purpose of raising funds for the support ofSt. JudeChildren's Research Hospital.Since that day in Chicago, ALSAC has been responsible for all the hospital's fundraising efforts, raising hundreds of millions annually through benefits and solicitation drives among Americans of all ethnic, religious and racial backgrounds.Today, ALSAC is the nation’s second largest health care charity* and is supported by the generosity of 10 million donors and the efforts of more than 1 million volunteers nationwide.*Based on the 2017 Philanthropy 400 ranking by the Chronicle of Philanthropy","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
248,"Frequently, Danny and his wife, Rose Marie, crisscrossed the United States, speaking about his dream buildSt. JudeChildren’s Research Hospital to any group that’d listen, asking for their support. They kept such a hectic pace that Danny and Rose Marie once visited 28 cities in 32 days.
Along with the construction, Danny knew he had to find a way to fund the hospital’s annual operation. He turned to his fellow Americans of Arabic-speaking descent. Danny believed that by supportingSt. Jude,this group of Americans could thank the United States for the gifts of freedom given their parents and also be a noble way of honoring their forefathers who’d immigrated to America.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
249,"Danny's requests struck a responsive chord. In 1957, 100 representatives of the Arab-American community met in Chicago to formALSAC®with the sole purpose of raising funds for the support ofSt. JudeChildren's Research Hospital.
Since that day in Chicago, ALSAC has been responsible for all the hospital's fundraising efforts, raising hundreds of millions annually through benefits and solicitation drives among Americans of all ethnic, religious and racial backgrounds.
Today, ALSAC is the nation’s second largest health care charity* and is supported by the generosity of 10 million donors and the efforts of more than 1 million volunteers nationwide.
*Based on the 2017 Philanthropy 400 ranking by the Chronicle of Philanthropy
No child should die in the dawn of life","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
250,"No child should die in the dawn of life
St. JudeChildren’s Research Hospital opened its doors on February 4, 1962, based on Danny's dream that ""no child should die in the dawn of life."" Since then, we’ve made incredible strides in childhood cancer research. We’ve helped improve the survival rate of childhood cancer from 20% to 80%. And ALL, the disease with a virtual death sentence in 1962, now has a survival rate of 94 percent.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
251,"Today, we’re a world leader in developing new, improved treatments for children with cancer, and we create more clinical trials for cancer than any other children's hospital. We share those breakthroughs, and every child saved atSt. Judemeans doctors and scientists worldwide can use that knowledge to save thousands more children.And still today as when we opened our doors, families never receive a bill fromSt. Judefor treatment, travel, housing or food – because all they should worry about is helping their child live.Danny Thomas passed away in 1991, but he left us with an enduring legacy and commitment to saving the lives of children everywhere. We won’t stop until no child dies from cancer.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
252,"Today, we’re a world leader in developing new, improved treatments for children with cancer, and we create more clinical trials for cancer than any other children's hospital. We share those breakthroughs, and every child saved atSt. Judemeans doctors and scientists worldwide can use that knowledge to save thousands more children.
And still today as when we opened our doors, families never receive a bill fromSt. Judefor treatment, travel, housing or food – because all they should worry about is helping their child live.
Danny Thomas passed away in 1991, but he left us with an enduring legacy and commitment to saving the lives of children everywhere. We won’t stop until no child dies from cancer.
You may also be interested in:","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
253,"You may also be interested in:
Employee CommunityLearn about theSt. Judemission, vision, and values, and how our commitment to our employees fosters collaboration, connection, and community.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'How St. Jude began - St. Jude Children’s Research Hospital', 'super_section': None}"
254,"Learn about theSt. Judemission, vision, and values, and how our commitment to our employees fosters collaboration, connection, and community.
VisitingSt. JudeLearn more about visitingSt. Judein Memphis, Tennessee. We are a gated facility, and campus is accessible for patient families and approved visitors.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Employee Community', 'super_section': None}"
255,"Learn more about visitingSt. Judein Memphis, Tennessee. We are a gated facility, and campus is accessible for patient families and approved visitors.
Tour theSt. JudecampusTake a virtual tour ofSt. JudeChildren's Research Hospital located in Memphis, Tennessee.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'VisitingSt. Jude', 'super_section': None}"
256,"Take a virtual tour ofSt. JudeChildren's Research Hospital located in Memphis, Tennessee.
LocationsView location information forSt. JudeChildren's Research Hospital, its affiliate clinics and who to contact about volunteer opportunities in your area.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Tour theSt. Judecampus', 'super_section': None}"
257,"View location information forSt. JudeChildren's Research Hospital, its affiliate clinics and who to contact about volunteer opportunities in your area.
Financial reportsLearn more about our financial information, including our annual report. Every dollar donated toSt. Judehelps in the fight against cancer.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Locations', 'super_section': None}"
258,"Learn more about our financial information, including our annual report. Every dollar donated toSt. Judehelps in the fight against cancer.
Frequently asked questionsFind the answers to your questions aboutSt. JudeChildren’s Research Hospital.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Financial reports', 'super_section': None}"
259,"Find the answers to your questions aboutSt. JudeChildren’s Research Hospital.
What is a research hospital?Learn more about what we do atSt. Judeas a research hospital and how you can help our lifesaving mission.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Frequently asked questions', 'super_section': None}"
260,"Learn more about what we do atSt. Judeas a research hospital and how you can help our lifesaving mission.
Is theSt. JudeGift Shop online?You can show your support ofSt. Judeby purchasing items from our online gift shop. If you're in Memphis, TN, visit our gift shop, located on campus next to the hospital.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'What is a research hospital?', 'super_section': None}"
261,"You can show your support ofSt. Judeby purchasing items from our online gift shop. If you're in Memphis, TN, visit our gift shop, located on campus next to the hospital.
What's Child Life?St. Judehas the obligation and the ability to help children around the world. Read our vision statement.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Is theSt. JudeGift Shop online?', 'super_section': None}"
262,"St. Judehas the obligation and the ability to help children around the world. Read our vision statement.
Are you a fundraising company? How much are you paid to raise money for the hospital?Learn more about the fundraising operations atSt. JudeChildren's Research Hospital.","{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': ""What's Child Life?"", 'super_section': None}"
263,Learn more about the fundraising operations atSt. JudeChildren's Research Hospital.,"{'source_url': 'https://www.stjude.org/about-st-jude/history/how-we-began.html', 'retrieved_at': '2025-09-29T19:30:06.403157', 'title': 'How St. Jude began - St. Jude Children’s Research Hospital', 'section': 'Are you a fundraising company? How much are you paid to raise money for the hospital?', 'super_section': None}"
264,"St. Jude Family of Websites
Explore our cutting edge research, world-class patient care, career opportunities and more.
St. Jude Children's Research Hospital Home
ResearchSt. Jude ResearchProgress: A Digital MagazineResearch & Clinical FacultySt. Jude CloudChildhood Cancer Survivor Study
St. Jude Research
Progress: A Digital Magazine
Research & Clinical Faculty
St. Jude Cloud
Childhood Cancer Survivor Study
CareersCareers at St. JudeHave More in Memphis
Careers at St. Jude
Have More in Memphis
Patient InformationCare & Treatment at St. JudeTogether by St. Jude™ online resourceLong-Term Follow-Up StudySt. Jude LIFE
Care & Treatment at St. Jude
Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'super_section': None}"
265,"Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE
Education & OutreachEducation & Training at St. JudeSt. Jude Graduate School of Biomedical SciencesSt. Jude Global
Education & Training at St. Jude
St. Jude Graduate School of Biomedical Sciences
St. Jude Global
FundraisingGet InvolvedWays to Give
Get Involved
Ways to Give
Menu
Close
Patient & Family ResourcesHow to Seek TreatmentAffiliate ProgramInformation for New PatientsSt. Jude MyChartPatient Family Centered CareFamily CommonsPatient Education ResourcesHow to Request Medical Records
How to Seek Treatment
Affiliate Program
Information for New Patients
St. Jude MyChart
Patient Family Centered Care
Family Commons
Patient Education Resources
How to Request Medical Records","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'super_section': None}"
266,"Family Commons
Patient Education Resources
How to Request Medical Records
Campus InformationClinics & ServicesHousingTransportationShuttle ScheduleVisiting MemphisPlaces to EatConcierge ServicesContact Directory
Clinics & Services
Housing
Transportation
Shuttle Schedule
Visiting Memphis
Places to Eat
Concierge Services
Contact Directory
Life Beyond St. JudeWhat to Expect after TreatmentGoing HomeHow to Transition to Adult CareCare for Childhood Cancer Survivors
What to Expect after Treatment
Going Home
How to Transition to Adult Care
Care for Childhood Cancer Survivors
All Diseases Treated at  St. Jude
Childhood CancersLeukemias and LymphomasBrain and Spine TumorsSolid Tumors
Leukemias and Lymphomas
Brain and Spine Tumors
Solid Tumors
Blood DisordersSickle Cell
Sickle Cell","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'super_section': None}"
267,"Brain and Spine Tumors
Solid Tumors
Blood DisordersSickle Cell
Sickle Cell
Immune Disorders
Infectious Diseases
Neurological Disorders
Genetic Predisposition Syndromes
Types of TreatmentBone Marrow TransplantChemotherapyImmunotherapyProton TherapyRadiation TherapySurgery
Bone Marrow Transplant
Chemotherapy
Immunotherapy
Proton Therapy
Radiation Therapy
Surgery
Clinics & Services
Clinical Initiatives
Affiliate Program
Quality and Patient Safety
Open Clinical Trials
Clinical Trial Results
About Clinical Research
Childhood Cancer Clinical TrialsLeukemia/LymphomaBrain and Spine TumorSolid Tumor
Leukemia/Lymphoma
Brain and Spine Tumor
Solid Tumor
Blood Disorder Clinical TrialsSickle Cell
Sickle Cell
Immune Disorder Clinical Trials
Infectious Diseases Clinical TrialsHIV
HIV","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'super_section': None}"
268,"Immune Disorder Clinical Trials
Infectious Diseases Clinical TrialsHIV
HIV
Neurological Disorder Clinical Trials
Genetic Syndrome Clinical Trials
How to Refer a PatientRequest a consult
Request a consult
How to Seek Treatment
How to Monitor a Patient's Progress
Physician Patient Referral Office
You are your child’s main caregiver. To give your child the best care, members of the St. Jude Children’s Research Hospital staff must be able to communicate with you. And it is just as important that you can easily and comfortably talk with staff and understand them.
Communication services, including interpreters and translated patient information, are available atSt. Jude.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'super_section': None}"
269,"These services can help you share information about your child and understand your child’s diagnosis and treatment. It is important that you can communicate well with the staff at St. Jude.
The information you share helps the St. Jude staff:
Learn about your child’s health history
Plan your child’s treatment
Monitor your child for changes and needs while at St. Jude","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'super_section': None}"
270,"We provide services to help ensure communication.
We want to help support you with any communication needs. These services are free. They help us care for your child and your family in the best way possible.
Services we offer include:
Language interpreters: For families who prefer a language other than English, we have on-site interpreters for Spanish and French as well as video and over-the-phone interpreting services for other languages.
Language interpreters: For families who prefer a language other than English, we have on-site interpreters for Spanish and French as well as video and over-the-phone interpreting services for other languages.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Services we provide', 'super_section': None}"
271,"Other communication support:The St. Jude care team can offer help based on each family’s needs. These needs may include:Seeing or vision helpHearing supportReading support or help with understanding information
Seeing or vision help
Hearing support
Reading support or help with understanding information
Translations: At St. Jude, we offer most of our education materials in other languages. Let your child’s care team know if you need translated materials.
If you have trouble speaking with or understanding anyone on your child’s care team, please tell a staff member. We want to help you.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Services we provide', 'super_section': None}"
272,"How to Work with a Health Care Interpreter
What to Bring to the Hospital
Navigating Health Care
Parenting Siblings
How Siblings React to Hospital Care
Patient App
Share
Post
Email
Print","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/help-for-communication-needs.html', 'retrieved_at': '2025-09-29T19:30:07.076486', 'title': 'Communication Needs: Translation and Interpretation | St. Jude Care & Treatment', 'section': 'Learn more', 'super_section': None}"
273,"St. Jude Family of Websites
Explore our cutting edge research, world-class patient care, career opportunities and more.
St. Jude Children's Research Hospital Home
ResearchSt. Jude ResearchProgress: A Digital MagazineResearch & Clinical FacultySt. Jude CloudChildhood Cancer Survivor Study
St. Jude Research
Progress: A Digital Magazine
Research & Clinical Faculty
St. Jude Cloud
Childhood Cancer Survivor Study
CareersCareers at St. JudeHave More in Memphis
Careers at St. Jude
Have More in Memphis
Patient InformationCare & Treatment at St. JudeTogether by St. Jude™ online resourceLong-Term Follow-Up StudySt. Jude LIFE
Care & Treatment at St. Jude
Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE","{'source_url': 'https://www.stjude.org/patient-referrals/seek-treatment/taking-part-in-clinical-research/clinical-trial-results.html', 'retrieved_at': '2025-09-29T19:30:07.625902', 'title': 'Clinical Trials | St. Jude Care & Treatment', 'section': 'Clinical Trials | St. Jude Care & Treatment', 'super_section': None}"
274,"Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE
Education & OutreachEducation & Training at St. JudeSt. Jude Graduate School of Biomedical SciencesSt. Jude Global
Education & Training at St. Jude
St. Jude Graduate School of Biomedical Sciences
St. Jude Global
FundraisingGet InvolvedWays to Give
Get Involved
Ways to Give
Menu
Close
Patient & Family ResourcesHow to Seek TreatmentAffiliate ProgramInformation for New PatientsSt. Jude MyChartPatient Family Centered CareFamily CommonsPatient Education ResourcesHow to Request Medical Records
How to Seek Treatment
Affiliate Program
Information for New Patients
St. Jude MyChart
Patient Family Centered Care
Family Commons
Patient Education Resources
How to Request Medical Records","{'source_url': 'https://www.stjude.org/patient-referrals/seek-treatment/taking-part-in-clinical-research/clinical-trial-results.html', 'retrieved_at': '2025-09-29T19:30:07.625902', 'title': 'Clinical Trials | St. Jude Care & Treatment', 'section': 'Clinical Trials | St. Jude Care & Treatment', 'super_section': None}"
275,"Family Commons
Patient Education Resources
How to Request Medical Records
Campus InformationClinics & ServicesHousingTransportationShuttle ScheduleVisiting MemphisPlaces to EatConcierge ServicesContact Directory
Clinics & Services
Housing
Transportation
Shuttle Schedule
Visiting Memphis
Places to Eat
Concierge Services
Contact Directory
Life Beyond St. JudeWhat to Expect after TreatmentGoing HomeHow to Transition to Adult CareCare for Childhood Cancer Survivors
What to Expect after Treatment
Going Home
How to Transition to Adult Care
Care for Childhood Cancer Survivors
All Diseases Treated at  St. Jude
Childhood CancersLeukemias and LymphomasBrain and Spine TumorsSolid Tumors
Leukemias and Lymphomas
Brain and Spine Tumors
Solid Tumors
Blood DisordersSickle Cell
Sickle Cell","{'source_url': 'https://www.stjude.org/patient-referrals/seek-treatment/taking-part-in-clinical-research/clinical-trial-results.html', 'retrieved_at': '2025-09-29T19:30:07.625902', 'title': 'Clinical Trials | St. Jude Care & Treatment', 'section': 'Clinical Trials | St. Jude Care & Treatment', 'super_section': None}"
