id,text,metadata
996,"Use lists and reminders to help your memory.
Break up tasks into smaller steps to make it easier to focus.
Ask for help from friends and family.
Work with a counselor or other mental health services.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Help for mental symptoms', 'super_section': None}"
997,"While grieving, it is common to have a variety of physical symptoms such as:
Fatigue or exhaustion
Sleeping too much or too little
Changes in appetite
Illness and infections
Muscle tension
Pain such as headaches and backaches","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Physical symptoms of grief', 'super_section': None}"
998,"These tips can help with physical symptoms of grief:
Eat balanced meals.
Avoid junk food.
Be physically active.
Limit intake of alcohol.
Practice regular hygiene.
Get enough rest.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Help for physical symptoms', 'super_section': None}"
999,"During grief, it is common to have spiritual challenges including:
Anger that your child was allowed to die
Questioning religious or spiritual beliefs
Struggling to understand the meaning behind the loss
Adjusting to the idea of life without your child","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Spiritual symptoms of grief', 'super_section': None}"
1000,"Parents can addressspiritual concernsin many ways:
Seek religious or spiritual counsel from a spiritual leader or mentor.
Write in a journal.
Experience prayer, meditation, music, and art.
Read books on grief that incorporate faith.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Help for spiritual symptoms', 'super_section': None}"
1001,"Finding ways to take care of yourself provides hope and healing. Here are some ideas for self-care that parents have found helpful:
Take a warm bath. This can be soothing and can help with physical symptoms of grief and stress.
Find a regular afternoon or evening to do an activity or spend time with a friend.
Do something creative or something that allows you to use your talents and provides a sense of self.
Wrap up in a warm blanket with a favorite tea or warm drink.
Take a walk and spend time in nature.
Join a support group.
Give yourself permission to feel anything without judgment.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'More self-care tips', 'super_section': None}"
1002,"No one should go through grief alone. Time helps many of the symptoms of grief, but the support of another person provides extra strength.
It can help to talk with a trusted family member or friend about the symptoms of grief and ways to manage them. Mental health professionals are also available to listen and provide resources.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Support system', 'super_section': None}"
1003,"Grief can affect your thinking and memory. Parents say that they are in a “mental fog” in the early days and weeks of grief.
It is important to take care of yourself. It will help you get through difficult days.
You can help remember things by making lists and breaking down projects into small tasks. Working with a counselor can help.
Physical symptoms of grief include feeling tired, having trouble sleeping, and changes in appetite. Try to eat healthy foods, be physically active, and rest.
You may have spiritual questions and struggles. Talk to a counselor, write in a journal, or read books.
—Reviewed: October 2023","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Key points about taking care of yourself during grief', 'super_section': None}"
1004,"Resources for Handling GriefA variety of resources are available for grieving families including websites, support groups, books, and online communities.
A variety of resources are available for grieving families including websites, support groups, books, and online communities.
Grief and BereavementGrieving the death of a child is different for every parent. Learn more about how to cope.
Grieving the death of a child is different for every parent. Learn more about how to cope.
Gender Differences in the Grieving ProcessMen and women may grieve differently. Accepting differences can help family members give one another space to grieve in their own ways.
Men and women may grieve differently. Accepting differences can help family members give one another space to grieve in their own ways.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/self-care-during-grief.html', 'retrieved_at': '2025-09-29T18:09:30.481405', 'title': 'How to Take Care of Yourself While Grieving - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
1005,"Condolence letters are written to show support and remember the child. Families may keep these letters as a remembrance of their child’s life and reread them as a source of comfort.
After the death of a child, a condolence letter can help bring comfort to the family. But it can be hard to know what to say. Friends want to sound genuine and offer support. But the words often do not come easily.
Condolence letters are written to benefit the family. They show support and remember the child. Families may keep these letters as a remembrance of their child’s life. They may reread them as a source of comfort. Families can learn new stories about the child and deepen ties with friends through sharing memories.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'How to Write a Condolence Letter - Together by St. Jude™', 'super_section': None}"
1006,"A note of condolence does not need to be long or complicated. The pressure of finding the “right” words often keeps people from writing. A few tips can help:
Handwrite the note if possible
Keep it simple
Be sincere and authentic
Share memories and make a personal connection
Avoid giving advice
Be careful about sharing religious beliefs
Use a calendar to remind you to follow up with phone calls or help. Make a reminder to send another card or reach out to the family with a text or phone call on important dates, such as the child’s birthday or anniversary of the death. This helps families know that they and their children are not forgotten.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'Tips for writing condolence letters', 'super_section': None}"
1007,"It can help to break the letter down into its basic parts: opening, middle, and closing. A helpful outline is to:
Acknowledge the family’s loss
Focus on remembering the child
End with an offer of specific help or show of care and support","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'What to say in a condolence letter', 'super_section': None}"
1008,"Many people never send a note because they do not know where to begin. Write on simple stationery or a sympathy card. Start by writing a greeting. When writing to parents, consider addressing the letter to siblings as well.
Begin with a simple acknowledgement of the loss. Be sincere and express your feelings of sympathy.
Refer to the deceased by name. Identify your connection to the child.“I wanted to share how very sorry we are for your loss. Aiden was in theater at school with my daughter Sophia.”""I am heartbroken for the loss your family has suffered. It was a joy to have Luke in my class during third grade.”
“I wanted to share how very sorry we are for your loss. Aiden was in theater at school with my daughter Sophia.”
""I am heartbroken for the loss your family has suffered. It was a joy to have Luke in my class during third grade.”","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'Condolence letter opening', 'super_section': None}"
1009,"The main part of the letter should make a personal connection. Write from the heart. Often people feel as if they should be excessively formal given the situation. But honest feelings convey much more.
Reminders for writing the middle of the condolence note include:
Be personal and refer to the deceased and other family members by name
Share how the child or family have had an impact on you or your family
Acknowledge special characteristics or qualities of the child and their family
If possible, offer 1 or 2 specific memories.“Sarah was such a talented writer. I was always amazed by her poetry. She was blessed with a gift for words!”“John and our boys could get into some trouble together – I will never forget the frog prank! But that mischievous grin of John’s -- It makes me smile just thinking about it.”
“Sarah was such a talented writer. I was always amazed by her poetry. She was blessed with a gift for words!”
“John and our boys could get into some trouble together – I will never forget the frog prank! But that mischievous grin of John’s -- It makes me smile just thinking about it.”","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'Condolence letter middle', 'super_section': None}"
1010,"The close of a condolence letter is often where help is offered. If you are unsure what to offer, simply express care and support.
When offering help:
Be specific in the help you offer. Instead of saying, “Please let us know if we can help in any way,” say, “We have signed up to bring you a meal and will drop it off next Tuesday.”
Only offer help if you have the ability to follow through. If you are unable to commit to helping in a specific way, sincere words of concern and care are enough.
Check in with the family’s support community to find outwhat types of help might be needed.“We are happy to help take Tyler to soccer whenever he needs a ride. Our hearts break for your entire family. We are thinking of each of you.”“I hope that you will find strength in the love of your church family. We are praying for you.”
“We are happy to help take Tyler to soccer whenever he needs a ride. Our hearts break for your entire family. We are thinking of each of you.”
“I hope that you will find strength in the love of your church family. We are praying for you.”
The final sentence of a condolence letter can sometimes feel as difficult as the first. End with an expression of hope or sympathy. Sample closings include:
“I will keep you in my prayers.” (Only if true)
“I hope you feel surrounded by much love.”
“I’m holding you close in my thoughts.”
“With love always” (If close to the family)
“I will call you next week to see when I can come over and help.” (If you plan to follow through)
“With sympathy”","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'Condolence letter ending', 'super_section': None}"
1011,Below are some samples of condolence letters. These may help you write a condolence letter.,"{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'Sample condolence letters', 'super_section': None}"
1012,"Dear Maria, Eric, Violet, and Justin,
Please know how much you are in our hearts and thoughts always. Robert brought light into our lives just as he did for everyone who knew him. He could be stubborn, and we’ll never forget how as a toddler he refused to wear shoes and insisted on going barefoot everywhere—even to church!
Maria and Eric—you were so patient with him showing him always that he was loved. Violet and Justin—you shared your passion for music and books with him, both of which brought out his energy and curiosity. He kept us all on our toes. He will always be remembered with love and joy by all four of us.
Please know, whatever you need, we are here for you. We will call or text to see when you are ready for company, and we will bring dinner and a movie.
With our love always,
Olivia, Brice, Lillian, and Brody","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'As a friend of the family who knew the child', 'super_section': None}"
1013,"Dear Kathy and David,
I’m very sorry for your loss. I did not know Stephen, but I know that the two of you are strong, loving people. The sense of humor that both of you have shared with the world must have given Stephen many happy moments full of love.
We will be in Chicago in May and will reach out to see if it is a good time to visit with you. Until then, please know that Tom and I have you in our thoughts and prayers.
Love,
Kristen","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'As someone who knew parents but did not know the child', 'super_section': None}"
1014,"Dear Lucas, Katherine, and Liam,
My daughter Carly was in gymnastics with Emma. I wanted to share how very sorry we are for your loss.
We always knew Emma as spunky and hardworking. She never gave up even when a routine was hard. She always had a kind and supportive word for all the other girls in the gym. Liam, Carly shared that Emma spoke often about both of you and the ways in which you supported her as the youngest sibling. You must be a special family to have raised a child as focused and kind as Emma.
Please know you are in our thoughts and the thoughts of the entire gymnastics community.
God bless you and comfort you,
Susie Mitchell","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'As someone who knew the child but are not close friends of the family', 'super_section': None}"
1015,"Dear Thomas,
I am very sorry to hear about your loss. While I didn’t know Anna, I was very touched to read in the obituary how much she loved baseball and how much you enjoyed going to games together. I hope those special memories will bring you comfort in the days ahead.
With deepest sympathy,
David Simpson
—Reviewed: November 2023","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'As a colleague', 'super_section': None}"
1016,"How to Support a Grieving FamilyWhen a family experiences the death of a child, friends and loved ones want to provide support. But it can be hard to know how to reach out.
When a family experiences the death of a child, friends and loved ones want to provide support. But it can be hard to know how to reach out.
Grief and BereavementGrieving the death of a child is different for every parent. Learn more about how to cope.
Grieving the death of a child is different for every parent. Learn more about how to cope.
Resources for Handling GriefA variety of resources are available for grieving families including websites, support groups, books, and online communities.
A variety of resources are available for grieving families including websites, support groups, books, and online communities.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/writing-a-condolence-letter.html', 'retrieved_at': '2025-09-29T18:09:30.746357', 'title': 'How to Write a Condolence Letter - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
1017,"After the loss of a child, it can help to connect with other people who have gone through a similar experience.
A variety of resources are available for grieving families including websites, support groups, books, and online communities. Because each person has different needs and coping styles, what is helpful for one family member might not be helpful for another. Needs can also change over time.
After the loss of a child, it can help to connect with other people who have gone through a similar experience. Local support groups for parents or siblings can be found in many places including hospitals, churches, mental health centers, and community organizations. To find local support groups in a particular area, search online using keywords such as “grief support groups in (town).”
Websites and organizations that have been helpful to bereaved families include:
The Compassionate Friends
Courageous Parents Network
Center for Loss and Life Transition
Healing Hearts for Bereaved Parents
ACCO Bereavement
Hope for Bereaved
The Dougy Center
There are also websites specifically for siblings. These include:
Alex’s Lemonade Stand Foundation - SuperSibs
National Alliance for Grieving Children
Coalition to Support Grieving Students","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/resources-for-handling-grief.html', 'retrieved_at': '2025-09-29T18:09:30.978982', 'title': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'section': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'super_section': None}"
1018,"Grief camps are another resource for families to consider. They can offer siblings a chance to share and connect with others who have experienced loss. Examples include:
Camp Sunshine
Comfort Zone Camp
Camp Hope
Camp Erin
Camp Good Grief","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/resources-for-handling-grief.html', 'retrieved_at': '2025-09-29T18:09:30.978982', 'title': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'section': 'Grief Camps', 'super_section': None}"
1019,"There are many books available on grief and the grieving process. Some are specific to a particular audience like parents who have lost a child; others are more general. Examples of books that parents have found helpful are included below.
Books for adultsUnderstanding Your Grief: Ten Essential Touchstones for Finding Hope and Healing Your Heartby Alan Wolfelt (Companion Press, 2004). ISBN: 187965125. Exploring many factors that make how we experience grief unique and the normal thoughts and feelings mourners might have, this book also discusses questions of spirituality, religion and self-help techniques to promote healing.Healing a Parent’s Grieving Heart: 100 Practical Ideas After Your Child Diesby Alan Wolfelt (Companion Press, 2002). ISBN: 18796513000. Featuring simple yet effective methods for coping and healing, this book seeks to provide answers and relief for grieving parents. Discussion topics include marital stress, helping surviving siblings, coping with hurtful advice, and working through feelings of guilt.When the Bough Breaks: Forever After the Death of a Son or Daughterby Judith Bernstein (Andrew McMeel Publishing, 1998). ISBN: 0836252829. Featuring interviews conducted with more than four-dozen bereaved parents 5 years or more after the loss of a child, this insightful book discusses factors that affect mourning, family and social relationships during grieving, as well as how perspectives on life change after profound loss.The Bereaved Parentby Harriet Schiff (Penguin Books, 1978). ISBN: 0140050434. Written by a former newspaper reporter who lost her child, this book provides practical, helpful guidance on topics such as the funeral, guilt, marriage issues, surviving siblings, and religion.Dear Parents: Letters to Bereaved Parentsby Joy Johnson (Centering Corp,1989). ISBN: 1561230332. This book features letters from bereaved families to other bereaved parents. Featuring stories of loss due to cancer, accidents, and miscarriage, these letters help the readers see that they are not alone in their grief.A Broken Heart Still Beats: After Your Child Diesby Anne McCracken and Mary Semel (Hazelden, 2000). ISBN:156835560. Edited by a journalist and a psychotherapist, each of whom has lost a child, this compilation of poetry, fiction, and essays provides insights into the pain, stages of grief, and coping and healing process that follows the death of a child.Grief Therapyedited by Karen Katafiasz (Elf Self Help, 1993). ISBN: 0870292676. Short and easy to read, this book helps explain how out of pain comes healing. It also provides meaningful messages of hope filled with illustrations.Please Be Patient I’m Grievingby Gary Roe (GR Healing Resources, 2016). ASIN: B01DJJKP3U. For those looking to help someone grieving, this book paints a picture of what’s going on inside so they can provide love and support. It also helps those in the process of grieving understand that they aren’t alone on this journey.There is No Good Card for Thisby Kelsey Crowe (HarperOne, 2017) ISBN: 0062469991. A collaboration between the creator of ""Empathy Cards"" and a compassion expert, this illustrated guide uses workbook exercises, actionable advice and no-nonsense humor to help the reader move past inertia that so often comes with helping someone going through a difficult time.Hannah's Gift: Lessons from a Life Fully Lived by Maria Housden(Bantam, 2003) ISBN: 0553381229. Written by a mother in the wake of losing her three-year old daughter to cancer, this hopeful book helps understand and even celebrate the five lessons of truth, joy, faith, compassion, and wonder learned in the last year of her child’s struggle.Beyond Tears: After Losing a Childby Ellen Mitchell, Rita Volpe, Ariella Long ‎ Phyllis Levine, Madeline Perri Kasden,‎ Barbara Goldstein,‎ Barbara Eisenberg,‎ Lorenza Colletti,‎ Audrey Cohen,‎ Carol Barkin (St. Martin's Griffin, 2009) ISBN: 0312545193. Written by nine mothers who each lost a child seven or more years previously, this book provides perspective about bereavement – what parents can expect to feel and experience but also how parents find a way to live again after loss.It's OK that You're Not OKby Megan Devine (Sounds True, 2017) ISBN: 1622039076. Written in the wake of the loss of a partner, this powerful book delivers a simple message—that there is nothing wrong with grief—and helps the bereaved understand that healing from tragedy and loss takes more time our culture often expects. Includes practical guidance for managing stress, sleeping better and reducing anxiety.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/resources-for-handling-grief.html', 'retrieved_at': '2025-09-29T18:09:30.978982', 'title': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'section': 'Books on Grief', 'super_section': None}"
1020,"Understanding Your Grief: Ten Essential Touchstones for Finding Hope and Healing Your Heartby Alan Wolfelt (Companion Press, 2004). ISBN: 187965125. Exploring many factors that make how we experience grief unique and the normal thoughts and feelings mourners might have, this book also discusses questions of spirituality, religion and self-help techniques to promote healing.
Healing a Parent’s Grieving Heart: 100 Practical Ideas After Your Child Diesby Alan Wolfelt (Companion Press, 2002). ISBN: 18796513000. Featuring simple yet effective methods for coping and healing, this book seeks to provide answers and relief for grieving parents. Discussion topics include marital stress, helping surviving siblings, coping with hurtful advice, and working through feelings of guilt.
When the Bough Breaks: Forever After the Death of a Son or Daughterby Judith Bernstein (Andrew McMeel Publishing, 1998). ISBN: 0836252829. Featuring interviews conducted with more than four-dozen bereaved parents 5 years or more after the loss of a child, this insightful book discusses factors that affect mourning, family and social relationships during grieving, as well as how perspectives on life change after profound loss.
The Bereaved Parentby Harriet Schiff (Penguin Books, 1978). ISBN: 0140050434. Written by a former newspaper reporter who lost her child, this book provides practical, helpful guidance on topics such as the funeral, guilt, marriage issues, surviving siblings, and religion.
Dear Parents: Letters to Bereaved Parentsby Joy Johnson (Centering Corp,1989). ISBN: 1561230332. This book features letters from bereaved families to other bereaved parents. Featuring stories of loss due to cancer, accidents, and miscarriage, these letters help the readers see that they are not alone in their grief.
A Broken Heart Still Beats: After Your Child Diesby Anne McCracken and Mary Semel (Hazelden, 2000). ISBN:156835560. Edited by a journalist and a psychotherapist, each of whom has lost a child, this compilation of poetry, fiction, and essays provides insights into the pain, stages of grief, and coping and healing process that follows the death of a child.
Grief Therapyedited by Karen Katafiasz (Elf Self Help, 1993). ISBN: 0870292676. Short and easy to read, this book helps explain how out of pain comes healing. It also provides meaningful messages of hope filled with illustrations.
Please Be Patient I’m Grievingby Gary Roe (GR Healing Resources, 2016). ASIN: B01DJJKP3U. For those looking to help someone grieving, this book paints a picture of what’s going on inside so they can provide love and support. It also helps those in the process of grieving understand that they aren’t alone on this journey.
There is No Good Card for Thisby Kelsey Crowe (HarperOne, 2017) ISBN: 0062469991. A collaboration between the creator of ""Empathy Cards"" and a compassion expert, this illustrated guide uses workbook exercises, actionable advice and no-nonsense humor to help the reader move past inertia that so often comes with helping someone going through a difficult time.
Hannah's Gift: Lessons from a Life Fully Lived by Maria Housden(Bantam, 2003) ISBN: 0553381229. Written by a mother in the wake of losing her three-year old daughter to cancer, this hopeful book helps understand and even celebrate the five lessons of truth, joy, faith, compassion, and wonder learned in the last year of her child’s struggle.
Beyond Tears: After Losing a Childby Ellen Mitchell, Rita Volpe, Ariella Long ‎ Phyllis Levine, Madeline Perri Kasden,‎ Barbara Goldstein,‎ Barbara Eisenberg,‎ Lorenza Colletti,‎ Audrey Cohen,‎ Carol Barkin (St. Martin's Griffin, 2009) ISBN: 0312545193. Written by nine mothers who each lost a child seven or more years previously, this book provides perspective about bereavement – what parents can expect to feel and experience but also how parents find a way to live again after loss.
It's OK that You're Not OKby Megan Devine (Sounds True, 2017) ISBN: 1622039076. Written in the wake of the loss of a partner, this powerful book delivers a simple message—that there is nothing wrong with grief—and helps the bereaved understand that healing from tragedy and loss takes more time our culture often expects. Includes practical guidance for managing stress, sleeping better and reducing anxiety.
Books for men and dads grieving a child’s deathLament for a Sonby Nicolas Wolterstorff (Eermans Publishing Company, 1987). ISBN: 080280294X. Documenting a father’s journey to come to terms with grief after losing his grown son in an accident, this book honestly depicts one man’s struggle and opens up the conversation for those who cannot find words for their own pain.Swallowed by a Snake: The Gift of the Masculine Side of Healingby Thomas R. Golden (Golden Healing Publishing 2010). ISBN: 0965464911. Men and women can learn from this book about how genders differ in their healing process. Promoting greater understanding between partners, the book describes how an individual’s loss can impact an entire family.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/resources-for-handling-grief.html', 'retrieved_at': '2025-09-29T18:09:30.978982', 'title': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'section': 'Books for adults', 'super_section': None}"
1021,"Lament for a Sonby Nicolas Wolterstorff (Eermans Publishing Company, 1987). ISBN: 080280294X. Documenting a father’s journey to come to terms with grief after losing his grown son in an accident, this book honestly depicts one man’s struggle and opens up the conversation for those who cannot find words for their own pain.
Swallowed by a Snake: The Gift of the Masculine Side of Healingby Thomas R. Golden (Golden Healing Publishing 2010). ISBN: 0965464911. Men and women can learn from this book about how genders differ in their healing process. Promoting greater understanding between partners, the book describes how an individual’s loss can impact an entire family.
Books for grandparentsGrandparents Cry Twice: Help for Bereaved Grandparentsby Mary Lou Reed (Baywood Publishing Company, 2000). ISBN: 2000. Addressing grandparents’ dual sorrow when a grandchild dies, this book helps grandparents who grieve for their lost grandchild and for the unbearable loss they see their own child bear.Forgotten Tears: A Grandmother’s Journey Through Griefby Nina Bennett (Booklocker.com, Inc., 2005). ISBN: 1591137640. This book was written by a bereaved grandmother of a stillborn child to portray the unique grief journey grandparents endure. It describes the traditional stages and theories of grief but also includes quotes from leading grief authorities as well as personal accounts from bereaved grandparents.For Bereaved Grandparentsby Margret H Gerner (Centering Corporation, 1990). ISBN: 1561230022. Addressing the grief that grandparents feel when their children have a child die, this book shows how grandparents can help their children while still allowing themselves to grieve.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/resources-for-handling-grief.html', 'retrieved_at': '2025-09-29T18:09:30.978982', 'title': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'section': 'Books for men and dads grieving a child’s death', 'super_section': None}"
1022,"Grandparents Cry Twice: Help for Bereaved Grandparentsby Mary Lou Reed (Baywood Publishing Company, 2000). ISBN: 2000. Addressing grandparents’ dual sorrow when a grandchild dies, this book helps grandparents who grieve for their lost grandchild and for the unbearable loss they see their own child bear.
Forgotten Tears: A Grandmother’s Journey Through Griefby Nina Bennett (Booklocker.com, Inc., 2005). ISBN: 1591137640. This book was written by a bereaved grandmother of a stillborn child to portray the unique grief journey grandparents endure. It describes the traditional stages and theories of grief but also includes quotes from leading grief authorities as well as personal accounts from bereaved grandparents.
For Bereaved Grandparentsby Margret H Gerner (Centering Corporation, 1990). ISBN: 1561230022. Addressing the grief that grandparents feel when their children have a child die, this book shows how grandparents can help their children while still allowing themselves to grieve.
Books for parents and caregiversHealing a Child’s Grieving Heart: 100 Practical Ideas for Families, Friends, and Caregiversby Alan Wolfelt (Companion Press, 2001). ISBN: 1879651289. Addressing what to expect from grieving young people, this book describes how to provide safe outlets to express emotion. Included are tested, sensitive ideas for actions that people can take, while remaining supportive and honoring the mourner’s loss.A Child’s View of Grief: A Guide for Parents, Teachers, and Counselorsby Alan Wolfelt (Companion Press, 2004). ISBN: 1879651432. This guide to how children and adolescents grieve after someone they love dies is appropriate for parents, teachers, and other adults. Helping adults recognize the importance of empathy toward a grieving child and provides guidelines for involving children in funeral services, this resource helps adults learn how to talk with children about grief and death.The Grieving Child: A Parent’s Guideby Helen Fitzgerald (Touchstone, 1992). ISBN: 0671767623. A helpful resource for children who experience the death of a parent, sibling, or close friend.Helping Teens Cope with Deathby The Dougy Center (The Dougy Center, 1999). ISBN: 1890534021. Understanding the emotions of a grieving teen can be difficult. This book helps readers learn and how to meet that teen’s basic grief needs, providing insight into how different types of death impact teens differently and how they might cope with these losses.Gone But Not Lost: Grieving the Death of a Child(Baker Books, 2011) ISBN: 080101381X. With short chapters that each cover one element of grieving, this book brings helps parents address feelings of anger or guilt, as well as the strain on a marriage that often accompanies the loss of a child.","{'source_url': 'https://together.stjude.org/en-us/emotional-support-daily-life/bereavement/resources-for-handling-grief.html', 'retrieved_at': '2025-09-29T18:09:30.978982', 'title': 'Resources for Handling Grief after Loss - Together by St. Jude™', 'section': 'Books for grandparents', 'super_section': None}"
