,text,metadata
2976,"Recommended Child and Adolescent Immunization Schedule | Centers for Disease Control and Prevention (CDC)
Why Vaccinate | Centers for Disease Control and Prevention (CDC)","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vaccines-and-bleeding-disorders.html', 'retrieved_at': '2025-09-29T20:51:03.201110', 'title': 'Vaccines in Children with Bleeding Disorders - Together by St. Jude™', 'section': 'Find more information', 'super_section': None}"
2977,"Vaccines in Children with a Serious IllnessVaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.
Vaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.
Treating a Minor Bleed in a Child with a Bleeding DisorderIf your child has a bleeding disorder, it is important to know what to do when a bleed happens. Learn how to treat minor bleeds at home.
If your child has a bleeding disorder, it is important to know what to do when a bleed happens. Learn how to treat minor bleeds at home.","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vaccines-and-bleeding-disorders.html', 'retrieved_at': '2025-09-29T20:51:03.201110', 'title': 'Vaccines in Children with Bleeding Disorders - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
2978,"Over-The-Counter Medicines and Bleeding RiskPeople at higher risk for bleeding should avoid some over-the-counter (nonprescription) medicines. Learn about OTC medicines and bleeding risk.
People at higher risk for bleeding should avoid some over-the-counter (nonprescription) medicines. Learn about OTC medicines and bleeding risk.","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vaccines-and-bleeding-disorders.html', 'retrieved_at': '2025-09-29T20:51:03.201110', 'title': 'Vaccines in Children with Bleeding Disorders - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
2979,"Enterococci are germs that can live in your intestine (belly) and come out in normal bowel movements. Sometimes, these germs can infect you and make you sick. The medicine to treat this infection is called vancomycin. If the medicine cannot kill the germs these germs have become resistant to the medicine. We call these vancomycin-resistant enterococci (VRE).","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'super_section': None}"
2980,"VRE usually spreads from people’s dirty hands. When someone with dirty hands touches an object or surface, they transfer the germ to that object or surface. When you touch it you get the germs on your hands.
Healthy people usually do not get sick from VRE. People with weak immune systems are at greater risk. If VRE gets in the blood, urinary tract, or other body area, it can cause a serious infection.","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'How VRE spreads and causes illness', 'super_section': None}"
2981,"Clean hands are the best way to stop the spread of VRE. Soap and water and alcohol-based hand sanitizer kill the VRE germ.
To sanitize your hands with an alcohol-based sanitizer, follow these steps:
To wash your hands with soap and water, follow these steps:","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'Ways to prevent spread', 'super_section': None}"
2982,"Someone can have VRE germs in their stool without being sick from the VRE. That person can still spread VRE to other people. For this reason, hospitals keep a child who is “colonized” with VRE germs separate from other patients.
Care team members follow “contact precautions” such as wearing gowns and gloves while in your child’s room. Your child might wear a special wrist band.","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'VRE at the hospital', 'super_section': None}"
2983,"If your child becomes sick from VRE, medicines other than vancomycin can be used to treat the infection. But VRE is hard to treat and can become life threatening. So you should take steps to protect your child and others from VRE.","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'VRE treatments', 'super_section': None}"
2984,"If you have questions about VRE, talk to your child’s doctor or nurse.","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'For more information', 'super_section': None}"
2985,"Enterococci are germs that live in the belly and sometimes cause infection.
Germs that resist the medicine are called vancomycin-resistant enterococci (VRE).
The best way to protect yourself and your child is for both of you to clean your hands often.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/medical-care/immunity-illness-infection/vancomycin-resistant-enterococci-vre.html', 'retrieved_at': '2025-09-29T20:51:03.917729', 'title': 'VRE (Vancomycin-Resistant Enterococci) - Together by St. Jude™', 'section': 'Reminders', 'super_section': None}"
2986,"Some serious childhood diseases are inherited. That means they are passed down through families. Genetic testing may show if your children have an inherited disease or if they are at risk for one. Learn about certain inherited diseases, genetic testing, and care providers who can help you make informed decisions.
Alpha Thalassemia Trait
Beta Thalassemia Trait
DICER1 Syndrome
Genetic Counseling and Testing
Genetic Discrimination
Genetic Disorders
Hemoglobin C Trait
Hemoglobin D Trait
Hemoglobin E Trait
Li-Fraumeni Syndrome
Sickle Cell Trait","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing.html', 'retrieved_at': '2025-09-29T20:51:04.180477', 'title': 'Inherited Risk and Genetic Testing - Together by St. Jude™', 'section': 'Learn about inherited risk and genetic testing', 'super_section': None}"
2987,"Pharmacogenomics (Pharmacogenetics)Pharmacogenomics, also called pharmacogenetics, is the study of how genes affect the medicines you take. Learn how pharmacogenetic testing can help doctors choose the best medicine and dose.
Pharmacogenomics, also called pharmacogenetics, is the study of how genes affect the medicines you take. Learn how pharmacogenetic testing can help doctors choose the best medicine and dose.
Inherited Risk and Genetic Testing for CancerSome people have gene changes or genetic predisposition that increases the risk of cancer. Learn about inherited risk and genetic testing in pediatric cancer.
Some people have gene changes or genetic predisposition that increases the risk of cancer. Learn about inherited risk and genetic testing in pediatric cancer.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing.html', 'retrieved_at': '2025-09-29T20:51:04.180477', 'title': 'Inherited Risk and Genetic Testing - Together by St. Jude™', 'section': 'Featured resources', 'super_section': None}"
2988,"Inherited Risk and Genetic Testing for Blood DisordersSome blood disorders are passed down through families. Learn more about inherited blood disorders and genetic testing.
Some blood disorders are passed down through families. Learn more about inherited blood disorders and genetic testing.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing.html', 'retrieved_at': '2025-09-29T20:51:04.180477', 'title': 'Inherited Risk and Genetic Testing - Together by St. Jude™', 'section': 'Featured resources', 'super_section': None}"
2989,Finding out you have a genetic predisposition for cancer is life changing. Learn how a genetic counselor can help.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing.html', 'retrieved_at': '2025-09-29T20:51:04.180477', 'title': 'Inherited Risk and Genetic Testing - Together by St. Jude™', 'section': 'Navigating Life with a Genetic Predisposition', 'super_section': None}"
2990,"Alpha thalassemia trait is a change (mutation) in a gene that helps makehemoglobininred blood cells. People with the trait have missing or damaged genes. The genes for alpha thalassemia trait are inherited, or passed from parents to children, like hair color or eye color.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'What is alpha thalassemia trait?', 'super_section': None}"
2991,Alpha thalassemia trait is not a disease. Most people with alpha thalassemia trait have no signs or symptoms of illness. The trait can sometimes cause mildanemia. But it normally does not cause serious problems.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'A trait is different from a disease', 'super_section': None}"
2992,"Alpha thalassemia is an inherited blood disorder that causes you to make fewer red blood cells and less hemoglobin. Hemoglobin is a protein that carries oxygen from the lungs to all parts of your body. There are two parts of hemoglobin: alpha globin and beta globin.
Certain genes control how the body makes hemoglobin. When these genes are changed or missing, thalassemia occurs. The specific hemoglobin protein affected in alpha thalassemia is the alpha globin.
People with alpha thalassemia have fewer alpha globin genes than normal. Normally, people have 4 genes for alpha globin. People with alpha thalassemia mutations can be missing 1, 2, 3, or 4 alpha globin genes.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'What is alpha thalassemia?', 'super_section': None}"
2993,Parents who have alpha thalassemia trait can pass the genes on to their children. Their children might be at risk for more severe alpha thalassemia includinghemoglobin Hdisease orhydrops fetalis.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'What is alpha thalassemia?', 'super_section': None}"
2994,"Alpha thalassemia is common in people whose ancestors came from Africa, Southern China, Southeast Asia, the Middle East, and the Mediterranean region. It is possible for a person of any nationality to have alpha thalassemia trait.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Risk factors for alpha thalassemia trait', 'super_section': None}"
2995,"A blood test can let you know if you have alpha thalassemia trait. It may be done as part of genetic screening. Your doctor may also recommend the test if someone in your family has alpha thalassemia.
There are 2 types of alpha thalassemia trait:transandcis.
Transtype (α-/α-):People with this type of alpha thalassemia trait have 1 alpha globin gene missing on each chromosome. If both parents have thetransform of alpha thalassemia trait, all of their children will have alpha thalassemia trait. Thetransform is more common in people of African descent.
Cistype (αα/--):People with thecistype of alpha thalassemia trait have 2 missing alpha globin genes on the same chromosome. Thecisform is more common in people of Asian descent.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Tests for alpha thalassemia', 'super_section': None}"
2996,"People with 1 missing or damaged alpha globin gene (αα/α-) are called silent carriers of alpha thalassemia. This means they can pass on the condition of having 1 gene missing. The missing gene does not affect their health or the way they feel. This is also calledalpha thalassemia minima.
A silent carrier does not have any symptoms.
If you are a silent carrier, you do not have hemoglobin H disease and cannot develop it later in life.
People with 2 missing or damaged alpha globin genes (αα/-- or α-/α-) have alpha thalassemia trait. This is how alpha thalassemia trait is inherited.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Silent carrier of alpha thalassemia', 'super_section': None}"
2997,"People with 2 missing or damaged alpha globin genes (αα/-- or α-/α-) have alpha thalassemia trait. This is also calledalpha thalassemia minor.
This normally does not cause serious health problems. In some cases, it can cause low red blood cell counts and small red blood cells and may cause mild symptoms.
If you have alpha thalassemia trait, you do not have hemoglobin H disease and cannot develop it later in life.
People with 3 damaged or missing genes alpha globin genes have hemoglobin H disease (α-/--). This is how hemoglobin H disease is inherited.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Alpha thalassemia trait', 'super_section': None}"
2998,"People with 3 damaged or missing genes alpha globin genes havehemoglobin H disease(α-/--). This condition causes health problems. People with hemoglobin H disease need medical treatment.
If one parent has thecisform of alpha thalassemia trait (αα/--), and the other parent is a silent carrier (αα/α-), there is a 1 in 4 (25%) chance with each pregnancy of having a child with hemoglobin H disease.
People with hemoglobin H disease can have an enlarged spleen, low red blood cell counts, and gallstones. They also may have other health problems.
Hemoglobin H disease is a lifelong illness that needs medical care.
People with 4 damaged or missing genes have hydrops fetalis (--/--). This is how hydrops fetalis is inherited.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Hemoglobin H disease', 'super_section': None}"
2999,"People with 4 damaged or missing genes havehydrops fetalis(--/--). This is a life-threatening condition. Hydrops fetalis usually causes death before or shortly after birth.
If both parents have thecisform of alpha thalassemia trait (αα/--), there is a 1 in 4 (25%) chance with each pregnancy of having a child with hydrops fetalis.
Babies born with hydrops fetalis normally do not live because they cannot make enough hemoglobin.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Hydrops fetalis', 'super_section': None}"
3000,"A finding of Bart’s hemoglobin on the newborn screening test means that there are alpha globin gene mutations. The baby might have alpha thalassemia trait, alpha thalassemia, or hydrops fetalis.
If a small amount of Bart’s hemoglobin is present at birth, it will usually disappear shortly after birth. This means your child has 1 or 2 missing genes and has alpha thalassemia trait or is a silent carrier. Normally, a second newborn screening test will not detect this condition.
If a large amount of Bart’s hemoglobin and hemoglobin H genes are present at birth, it usually means the baby has hemoglobin H disease (a 3 gene deletion).","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Newborn screening test: Bart’s hemoglobin', 'super_section': None}"
3001,"Hydrops fetalis is a condition that results from a 4 gene deletion. Usually, a baby will not survive unless it has a blood transfusion while in the womb and continues blood transfusions after birth until a permanent treatment, such as bone marrow transplant, is offered.
If your child’s newborn screening test showed Bart’s hemoglobin, talk to your doctor about next steps and follow up care. Alpha thalassemia can cause low red blood cells (anemia). This is different from not having enough iron in the blood.
Your child’s treatment will depend on the type of alpha thalassemia. Early medical care for alpha thalassemia is important to prevent and manage health problems.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Newborn screening test: Bart’s hemoglobin', 'super_section': None}"
3002,Alpha thalassemiashould notbe treated with iron because it will not help.Alpha thalassemia can be treated with iron only if the person has low iron levels in addition to alpha thalassemia. Your doctor will tell you if this happens.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Newborn screening test: Bart’s hemoglobin', 'super_section': None}"
3003,"People with alpha thalassemia trait usually do not have any health problems caused by the trait.
Parents who have alpha thalassemia trait can pass it on to their children. Also, their children might be at risk for hemoglobin H disease or hydrops fetalis.
Hemoglobin H is a blood disorder that requires medical treatment.
Hydrops fetalis is usually fatal before or shortly after birth.
Bart’s hemoglobin on the newborn screening test may indicate alpha thalassemia.
Early medical care for alpha thalassemia is important to prevent and manage health problems.
—Reviewed: January 2024","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Key points about alpha thalassemia trait', 'super_section': None}"
3004,"Hemoglobin C TraitHemoglobin C trait is an inherited condition that causes a person to have normal hemoglobin A and abnormal hemoglobin C in red blood cells. Learn about hemoglobin C.
Hemoglobin C trait is an inherited condition that causes a person to have normal hemoglobin A and abnormal hemoglobin C in red blood cells. Learn about hemoglobin C.
Hemoglobin D TraitPeople with hemoglobin D trait have both normal hemoglobin A and abnormal hemoglobin D in red blood cells. Learn about hemoglobin D and how it is inherited.
People with hemoglobin D trait have both normal hemoglobin A and abnormal hemoglobin D in red blood cells. Learn about hemoglobin D and how it is inherited.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
3005,"Hemoglobin E TraitHemoglobin E trait is a gene change (mutation) that affects the hemoglobin in red blood cells. Learn about hemoglobin E trait and how it is inherited.
Hemoglobin E trait is a gene change (mutation) that affects the hemoglobin in red blood cells. Learn about hemoglobin E trait and how it is inherited.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/alpha-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.502084', 'title': 'Alpha Thalassemia Trait - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
3006,Beta thalassemia trait is a change (mutation) in a gene that helps makehemoglobininred blood cells. People with the trait have a missing or damaged gene. Beta thalassemia trait is also calledbeta thalassemia minor.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'What is beta thalassemia trait?', 'super_section': None}"
3007,"Most people with beta thalassemia trait have no signs or symptoms of illness. The trait can sometimes cause mild anemia. But it normally does not cause serious problems.
People with beta thalassemia trait do not have beta thalassemia disease or sickle cell disease. They cannot develop the conditions later in life. But they can pass the genes for beta thalassemia or sickle beta thalassemia on to their children.
Beta thalassemiais an inherited blood disorder that causes you to make fewer red blood cells and less hemoglobin. Hemoglobin is a protein that carries oxygen from the lungs to all parts of your body. There are two parts of hemoglobin: alpha globin and beta globin. The specific hemoglobin protein affected in beta thalassemia is the beta globin.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'A trait is different from a disease', 'super_section': None}"
3008,"Sickle beta thalassemiais a type of sickle cell disease. Depending on the amount of hemoglobin produced, a person may have sickle beta plus thalassemia or sickle beta zero thalassemia. A person with sickle cell disease has red blood cells that can sickle or become banana shaped. Sickle cell disease is a lifelong condition that can cause serious health problems. People with sickle cell disease need ongoing medical treatment. Learn more aboutsickle cell disease.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'A trait is different from a disease', 'super_section': None}"
3009,"Beta thalassemia trait is common in people whose ancestors came from Africa, Asia, the Middle East, or the Mediterranean region. But it is possible for a person of any nationality or ancestry to have beta thalassemia trait.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'Risk factors for beta thalassemia trait', 'super_section': None}"
3010,A blood test can let you know if you have beta thalassemia trait. It may be done as part of newborn testing or genetic screening. Your doctor may also recommend testing if someone in your family has beta thalassemia.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'Tests for beta thalassemia trait', 'super_section': None}"
3011,"Beta thalassemia runs in families. Like eye color or hair color, the genes for thalassemia trait are inherited, or passed from parents to children. Whether a child has the blood disorder depends on if they inherit the trait from one or both parents.
If one parent has beta thalassemia trait and the other parent has normal hemoglobin:
With each pregnancy, there is a 50% (1 in 2) chance of having a child with beta thalassemia trait. This chance is the same for boys and girls.
These are the possible outcomes with each pregnancy:
50% (1 in 2) chance of having a child with beta thalassemia trait
50% (1 in 2) chance of having a child without trait
If one parent has beta thalassemia trait and the other parent has sickle cell trait:","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'How beta thalassemia trait is inherited', 'super_section': None}"
3012,"With each pregnancy, there is a 25% (1 in 4) chance of having a child with sickle cell disease (sickle beta thalassemia).
These are the possible outcomes with each pregnancy:
25% (1 in 4) chance of having a child with beta thalassemia trait
25% (1 in 4) chance of having a child with sickle cell trait
25% (1 in 4) chance of having a child with sickle beta thalassemia disease
25% (1 in 4) chance of having a child without trait or disease
If both parents have beta thalassemia trait:
With each pregnancy, if both parents have beta thalassemia trait, there is a 25% (1 in 4) chance of having a child with beta thalassemia disease.
These are the possible outcomes with each pregnancy:
25% (1 in 4) chance of having a child with beta thalassemia disease","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'How beta thalassemia trait is inherited', 'super_section': None}"
3013,"25% (1 in 4) chance of having a child with beta thalassemia disease
50% (1 in 2) chance of having a child with beta thalassemia trait
25% (1 in 4) chance of having a child without trait or disease
The severity of symptoms depends on the type of beta thalassemia a person has.
Beta thalassemia trait(beta thalassemia minor) causes no symptoms or mild anemia symptoms.
Beta thalassemia intermediacauses mild to moderate anemia.
Beta thalassemia major (Cooley’s anemia)causes more severe anemia. This condition is known as “transfusion-dependent thalassemia” because it requires lifelong blood transfusions.
Beta thalassemia disease is a lifelong blood disorder that can cause serious health problems. People with this disease need medical treatment.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'How beta thalassemia trait is inherited', 'super_section': None}"
3014,"To learn more about trait conditions, talk to your doctor or genetic counselor. Your care team can give you more details about your trait status and that of your child.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'How beta thalassemia trait is inherited', 'super_section': None}"
3015,"Beta thalassemia trait is inherited from one’s parents, like hair or eye color.
Beta thalassemia is most common in people of African, Mediterranean, Asian, and Middle Eastern descent.
People with beta thalassemia trait have both normal hemoglobin and abnormal beta thalassemia hemoglobin in their red blood cells.
Normally, beta thalassemia trait does not cause any health problems.
Beta thalassemia trait is also known as beta thalassemia minor.
Parents who have beta thalassemia trait can have a child with beta thalassemia disease or sickle cell disease.
—Reviewed: November 2023","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/beta-thalassemia-trait.html', 'retrieved_at': '2025-09-29T20:51:04.787544', 'title': 'Beta Thalassemia Trait - Together by St. Jude™', 'section': 'Key points about beta thalassemia trait', 'super_section': None}"
3016,"DICER1 Syndrome is a type of genetic mutation. It can lead to a greater risk for certain types of cancers. It can be linked to certain tumors in the:
Kidneys
Lungs
Thyroid
Ovaries
Brain
Other areas
The tumors may be malignant (cancer) or benign (not cancer).","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/dicer1-syndrome.html', 'retrieved_at': '2025-09-29T20:51:05.057889', 'title': 'DICER1 Syndrome - Together by St. Jude™', 'section': 'What is DICER1 syndrome?', 'super_section': None}"
3017,"DICER1 Syndrome can be inherited from parents. It can also be a result of a random mutation. That means that no first-degree relative (parent, sibling, or child) has the genetic predisposition.
In people who don’t have DICER1 Syndrome, most cells in the body have two working copies of the DICER1 gene (one from each parent). Those who have DICER Syndrome inherit one working copy and one copy that is altered.
If you have DICER1 Syndrome, there is a 50% your child will also have it.
If you’ve been diagnosed with DICER1 Syndrome and have questions, you can talk with agenetic counselorabout them.
You can find a genetic counselor near you through theNational Society of Genetic Counselors. Members of your child’s care team might have suggestions, too.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/dicer1-syndrome.html', 'retrieved_at': '2025-09-29T20:51:05.057889', 'title': 'DICER1 Syndrome - Together by St. Jude™', 'section': 'What causes DICER1 syndrome?', 'super_section': None}"
3018,"Estimates on how prevalent DICER1 Syndrome is vary. It’s a relatively newly discovered predisposition. One estimate places it between 1:2,529 and 1:10,600.Cancer Genome Atlascalculated the prevalence of DICER1 Syndrome to be 1:4,600.
It’s important to remember that genetic cancer predispositions are rare. They’re a factor in only 5-15% of childhood cancer cases.
Not everyone diagnosed with a genetic predisposition like DICER1 Syndrome will develop cancer.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/dicer1-syndrome.html', 'retrieved_at': '2025-09-29T20:51:05.057889', 'title': 'DICER1 Syndrome - Together by St. Jude™', 'section': 'How common is DICER1 syndrome?', 'super_section': None}"
3019,"DICER1 Syndrome is diagnosed through genetic testing.
If a first-degree relative is diagnosed with DICER1 Syndrome, then it may be a good idea for you to consider genetic testing for it.
You can talk with a doctor or genetic counselor about what testing you might need. It’s a good idea to weigh the possible benefits and risks. Everyone’s situation is different.
If you have been diagnosed with DICER1 Syndrome, let your first-degree relatives know so that they can be tested if they choose. Because these conversations can be difficult, you can talk with a genetic counselor about how to discuss DICER1 Syndrome with your relatives.
Being diagnosed with DICER1 Syndrome can be anemotional experience. Remember to seek help if you need it.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/dicer1-syndrome.html', 'retrieved_at': '2025-09-29T20:51:05.057889', 'title': 'DICER1 Syndrome - Together by St. Jude™', 'section': 'How is DICER1 syndrome diagnosed?', 'super_section': None}"
3020,"There isn’t a treatment for DICER1 Syndrome. Instead, those with this genetic predisposition should get regular screenings and tests. This can allow doctors to catch possible cancers early – when they’re easiest to treat.
Here are some scans and tests you might need:
Full physical exams, including:ThyroidEyeGynecological (for those assigned female at birth)
Thyroid
Eye
Gynecological (for those assigned female at birth)
Chest imaging (likeX-ray)
BrainMRI
Pelvicultrasound(for those assigned female at birth)
Living a healthy lifestyle is recommended, too. It’s a good idea to take care of yourself by:
Exercising regularly (unless your doctor says otherwise)
Eating a healthy, balanced diet
Getting enough sleep
Avoiding tobacco (including secondhand smoke)
Avoiding excessive sun","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/dicer1-syndrome.html', 'retrieved_at': '2025-09-29T20:51:05.057889', 'title': 'DICER1 Syndrome - Together by St. Jude™', 'section': 'Is there a treatment for DICER1 syndrome?', 'super_section': None}"
