id,text,metadata
590,"Rotavirus is a common stomach virus, which causes vomiting and diarrhea.
Rotavirus spreads easily from one child to another, especially in winter and spring.
Children with weak immune systems or certain health conditions are at higher risk of getting sick from rotavirus.
Most children recover from rotavirus at home with rest and fluids.
Seek medical care if your child has signs of dehydration such as decrease in urine, lack of tears, or sunken eyes.
Washing hands with soap and water is the best way to prevent the spread of rotavirus. Hand sanitizer is less likely to kill this virus.
The rotavirus vaccine is the most effective way to protect young children from serious illness.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/rotavirus.html', 'retrieved_at': '2025-09-29T20:35:04.501510', 'title': 'Rotavirus - Together by St. Jude™', 'section': 'Key points about rotavirus', 'super_section': None}"
591,"Rotavirus | Centers for Disease Control and Prevention (CDC)
Rotavirus Vaccination | Centers for Disease Control and Prevention (CDC)
About Handwashing | Centers for Disease Control and Prevention (CDC)
—TheTogether by St. Jude™online resource does not endorse any branded product or organization mentioned in this article.
—Reviewed: July 2025","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/rotavirus.html', 'retrieved_at': '2025-09-29T20:35:04.501510', 'title': 'Rotavirus - Together by St. Jude™', 'section': 'Find more information', 'super_section': None}"
592,"How to Take a TemperatureDigital thermometers are the best way to take a temperature. Learn the different ways to your child's temperature to determine whether a fever is presen
Digital thermometers are the best way to take a temperature. Learn the different ways to your child's temperature to determine whether a fever is presen
How to Prevent InfectionChildren with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Children with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Vaccines in Children with a Serious IllnessVaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/rotavirus.html', 'retrieved_at': '2025-09-29T20:35:04.501510', 'title': 'Rotavirus - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
593,Vaccines are an important way to protect against certain illnesses. Learn about immunization schedules and vaccines in children with cancer and other illnesses.,"{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/rotavirus.html', 'retrieved_at': '2025-09-29T20:35:04.501510', 'title': 'Rotavirus - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
594,"Whooping cough, also known as pertussis, is a respiratory illness caused by a bacterium calledBordetella pertussis. It affects the lungs and makes it hard to breathe.
Whooping cough causes long, severe coughing fits. After coughing, people often make a “whoop” sound as they try to breathe in.
It is important to treat whooping cough as early as possible. Early treatment can help your child feel better, keep the illness from getting worse, and prevent the spread of the infection to others. Babies younger than 6 months are the most likely to get very sick and need to be hospitalized. In some cases, whooping cough can be life-threatening.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'What is whooping cough?', 'super_section': None}"
595,Whooping cough spreads easily from person to person. The best way to protect against whooping cough is to get theDTaPorTdap vaccine. Antibiotic medicines are used to treat whooping cough. Antibiotics may also be given to people who have been in close contact with someone infected to help prevent the illness.,"{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'What is whooping cough?', 'super_section': None}"
596,"Whooping cough often begins with symptoms that look like a common cold. Early symptoms are mild. During the first 2 weeks, signs and symptoms of whooping cough may include:
Runny nose
Feeling tired or cranky
Red, watery eyes
Sneezing
Low-grade fever less than 100.4°F (38.0°C)
Mild, occasional cough
After 2 weeks, the cold gets better, but the cough gets worse. Symptoms may include:
Severe dry coughing fits that last for 1 minute or longer
A “whooping” sound when breathing in after coughing
Trouble catching their breath
Vomitingduring or after coughing
Extreme tiredness
Trouble sleeping
Broken blood vessels in the eyes
A fractured or broken rib
Babies who have whooping cough might not cough much. Instead, they may have:
Pauses in breathing (apnea)","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Symptoms of whooping cough', 'super_section': None}"
597,"Pauses in breathing (apnea)
Red, blue, or purple color of the skin, lips, or nails
Trouble eating or drinking
These symptoms can last for weeks or even months. Pertussis is sometimes known as the “100-day cough.”","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Symptoms of whooping cough', 'super_section': None}"
598,"To find out if your child has whooping cough, your health care provider will usually start by asking about symptoms and listening to their cough. The care team may also look at how long your child has been coughing, what the cough sounds like, and if your child has been around someone with whooping cough.
Whooping cough is often diagnosed based on symptoms. Your health care provider can do a swab of the nose or throat to collect a sample for testing. A lab test confirms the diagnosis. Your care team may do other tests, such as blood tests or chest x-rays.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Diagnosis of whooping cough', 'super_section': None}"
599,"Antibiotics are used to treat whooping cough. These medicines may include:
Azithromycin
Clarithromycin
Erythromycin
Sulfamethoxazole-trimethoprim
If antibiotics are started early, they can make symptoms less severe and help stop the spread of the infection. People who have been in close contact with someone who has pertussis can be treated with antibiotics to help prevent infection. Be sure to give the medicine exactly as prescribed.
Along with taking antibiotics, children also need lots of rest and fluids. Try to keep your child calm and comfortable. Monitor for worsening symptoms or warning signs such as dehydration, seizures, or breathing problems.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Treatment of whooping cough', 'super_section': None}"
600,"Babies and young children might need extra care. Sometimes, they will need to see a doctor more often. If symptoms are very bad, they may need to stay in the hospital.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Treatment of whooping cough', 'super_section': None}"
601,"The best way to protect against whooping cough is by getting the whooping cough vaccine. There are 2 main vaccines that protect against 3 diseases: diphtheria, tetanus, and pertussis.
DTaP vaccine:This is given to babies and young children. Babies usually get their first vaccine at 2 months old. They will get 4 more doses as they grow.
Tdap vaccine:This is a booster shot for older children (usually at age 11), teens, and adults. Pregnant women should also get a Tdap shot during each pregnancy to protect their newborn.
Vaccines do not stop every case of whooping cough. But they can help reduce symptoms. They also lower the risk of serious problems, especially in babies. Staying up to date with shots also helps stop the spread of whooping cough to others.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Whooping cough vaccine', 'super_section': None}"
602,"Whooping cough germs live in the mouth and nose of the person who is sick. The illness spreads easily from one person to another through the air when someone coughs or sneezes. When other people breathe in the bacteria, they can get sick.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'How whooping cough spreads', 'super_section': None}"
603,"Whooping cough can be very serious, mostly for babies and young children. Most children can recover with treatment, but whooping cough can be dangerous for some. Those at higher risk for severe illness from whooping cough include:
Babies younger than 6 months
Children with weak immune systems
Children with lung or heart problems
In babies and children, whooping cough can cause:
Severe coughing fits that make it hard to breathe
Trouble eating or drinking
Stopping breathing for short periods
Pneumonia and other lung infections
If your child is exposed to pertussis or shows signs of whooping cough, contact your doctor right away. Early treatment can help protect your child and prevent the illness from getting worse.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Whooping cough in children with weak immune systems', 'super_section': None}"
604,"If you think your child might have whooping cough, contact your care team right away. This is very important if your child is a baby. Early treatment can help prevent serious illness. It can also help stop the infection from spreading to others.
Contact your care team if your child:
Makes a “whooping” sound when breathing in and after a coughing fit
Has trouble breathing
Turns blue or red in the face while coughing
Vomits after coughing
Seems very tired after coughing
Has been around someone with whooping cough
Is under 1 year old and shows any signs of illness
If your child is having trouble breathing, not eating or drinking, or seems very sleepy or hard to wake up,call 911 or go to the emergency room right away.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'When to call your care team', 'super_section': None}"
605,"You can protect yourself and others by getting the whooping cough vaccine. All babies, children, and teens should get this vaccine as part of their routine checkups. People 19 and older who did not get the vaccine as a preteen or teen should get 1 dose of Tdap.
Pregnant women should get 1 dose of Tdap during each pregnancy, usually between 27–36 weeks. The vaccine’s protection is passed on to the baby.
Other things you can do to help stop the spread include:
Wash your hands often.
Cover your mouth and nose when you cough and sneeze.
Keep your child home when they are sick.
Keep your child away from anyone who is sick.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'How to prevent whooping cough', 'super_section': None}"
606,"What are the signs of whooping cough I should watch for?
If my child has whooping cough, do they need antibiotics?
How long will the cough last?
When should we go to the doctor?
Are my child’s vaccines up to date?
What should I do if my child is exposed to someone with pertussis?","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Questions to ask your care team', 'super_section': None}"
607,"Whooping cough is a contagious respiratory infection that looks like a cold when it first starts.
Early diagnosis and treatment are important to help your child feel better and stop the spread of the infection.
People with this illness cough a lot. Between coughs, they make a “whoop” sound as they gasp for air.
Babies and young children are at the highest risk for serious complications from whooping cough.
If your child has a cough that gets worse, has trouble breathing, or has been around someone with whooping cough, contact your care team right away.
The best way to prevent whooping cough is to get the pertussis vaccine.
—Reviewed: July 2025","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Key points about whooping cough', 'super_section': None}"
608,"Respiratory Syncytial Virus (RSV)Respiratory syncytial virus (RSV) is a common virus that usually causes cold-like symptoms but can be severe in some people. Learn how to prevent and treat RSV.
Respiratory syncytial virus (RSV) is a common virus that usually causes cold-like symptoms but can be severe in some people. Learn how to prevent and treat RSV.
Fever and Signs of InfectionA fever is an increase in body temperature that is often caused by an infection. Learn what to do if your child has a fever or other signs of infection.
A fever is an increase in body temperature that is often caused by an infection. Learn what to do if your child has a fever or other signs of infection.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
609,"Caring for Someone with a Respiratory Illness at HomeMost patients with a respiratory infection such as COVID-19 or the flu will be cared for at home. Learn how to care for someone with an infectious illness at home.
Most patients with a respiratory infection such as COVID-19 or the flu will be cared for at home. Learn how to care for someone with an infectious illness at home.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/whooping-cough.html', 'retrieved_at': '2025-09-29T20:35:05.420276', 'title': 'Whooping Cough (Pertussis) - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
610,"Aspergillosis is a fungalinfectioncaused by breathing in spores of a common type of mold (fungus) calledAspergillus. Most people do not get sick from the fungus. But it can cause a serious infection in people with weak immune systems, lung problems, or other risk factors.
Aspergillosis does not spread from person to person.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'What is aspergillosis?', 'super_section': None}"
611,"Signs and symptoms of aspergillosis may include:
Cough (which may produce mucus)
Chest pain
Shortness of breath
Wheezing
Fatigue (feeling tired)
Fever (in severe cases)
In some cases, the infection can spread outside of the lungs to other parts of the body, causing other symptoms.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Symptoms of aspergillosis', 'super_section': None}"
612,"Aspergillosis is caused by theAspergillusfungus. This fungus is common everywhere but is most often found in dust, moldy places, soil, and dead leaves or plants.
There are 3 main types of aspergillosis:
Allergic aspergillosis:This type of aspergillosis occurs when a person has an allergic reaction to the fungus.
Aspergilloma:The fungus can cause a mass (fungal ball) to form in a lung.
Invasive aspergillosis:Aspergillosis can spread from the lungs to other parts of the body. This type is more severe and usually occurs in people with weak immune systems.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Causes of aspergillosis', 'super_section': None}"
613,"Your child may be at higher risk for more serious aspergillosis infection if they have:
A weak immune system orneutropenia
A serious illness likecancer,sickle cell disease, or HIV
Recent or current treatments that weaken the immune system, such as organ orstem cell transplant,chemotherapy, orhigh doses of steroids
A lung disorder likecystic fibrosis,asthma, ortuberculosis
Lung damage
A severe respiratory infection","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Risk factors for aspergillosis', 'super_section': None}"
614,"Your health care provider will do a physical exam and ask about any symptoms.
They will collect samples for lab tests, which may include:
Fluid from the lungs
Mucus sample
Blood sample
Other tests may include:
Chestx-ray
CT scan
Biopsyof infected tissue
Nasal endoscopy, which uses a tiny camera attached to a thin tube to see inside nasal and sinus passages","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Diagnosis of aspergillosis', 'super_section': None}"
615,"Your health care provider may prescribe medicines called antifungals. Antifungal medicines used to treat aspergillosis may include:
Voriconazole
Itraconazole
Amphotericin B
Posaconazole
Caspofungin
Other treatments may include:
Steroids such asprednisone(for allergic aspergillosis)
Surgery to treat aspergilloma or remove areas of infection","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Treatment of aspergillosis', 'super_section': None}"
616,"If your child has a weak immune system, it is important to take steps to limit their exposure toAspergillus:
Avoid dusty areas like construction sites
Limit contact with soil, dirt, dust, and leaves
Wear an N95 maskwhen around dust and mold
When outdoors, wear shoes, long pants, and long sleeves
Wash hands after playing outside
Use air filters and keep living areas well-ventilated","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'How to prevent aspergillosis', 'super_section': None}"
617,"What is my child’s risk for aspergillosis?
What symptoms of aspergillosis should I watch for?
What activities should my child avoid?
What are ways to reduce exposure toAspergillus?
Does my child need to wear a face mask?
How isAspergillusinfection treated?","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Questions to ask your care team', 'super_section': None}"
618,"Aspergillosis is an infection caused by theAspergillusfungus.
Most people breathe inAspergillusdaily without getting sick. But people with weak immune systems can get a serious infection.
Symptoms of aspergillosis may include cough, chest pain, or shortness of breath.
Aspergillosis is usually treated with antifungal medicines.
If your child has a weakened immune system and shows symptoms of aspergillosis, call your care team.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Key points about aspergillosis', 'super_section': None}"
619,"Aspergillosis | Centers for Disease Control and Prevention (CDC)
—Reviewed: March 2025","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Find more information', 'super_section': None}"
620,"How to Prevent InfectionChildren with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Children with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Parvovirus B19 InfectionParvovirus B19 is a common virus that causes fifth disease. It may cause aplastic crisis in children with sickle cell disease. Learn about parvovirus infection.
Parvovirus B19 is a common virus that causes fifth disease. It may cause aplastic crisis in children with sickle cell disease. Learn about parvovirus infection.
Cytomegalovirus (CMV)Cytomegalovirus (CMV) is a common infection but usually only causes problems if you have a weak immune system. Learn about CMV symptoms, diagnosis, and treatment.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
621,"Cytomegalovirus (CMV) is a common infection but usually only causes problems if you have a weak immune system. Learn about CMV symptoms, diagnosis, and treatment.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/aspergillus-infection.html', 'retrieved_at': '2025-09-29T20:35:05.760650', 'title': 'Aspergillus Infection (Aspergillosis) - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
622,"Respiratory syncytial virus (RSV) is a virus that infects the lungs, nose, and throat. It is a common cause of respiratory illness, especially in young children.
RSV infections can range from mild to severe. In most people, RSV causes mild, cold-like symptoms. But in some cases, RSV can be life threatening. Infants, older adults, and people with weak immune systems are at higher risk for severe illness with RSV.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'What is RSV?', 'super_section': None}"
623,"RSV spreads easily from person to person:
Through droplets in the air when someone coughs or sneezes
By touching surfaces that have the virus
By direct contact with someone who has RSV
A person with RSV can spread the virus for 3–8 days. But some people are contagious for several weeks, even after symptoms improve.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'How RSV spreads', 'super_section': None}"
624,"RSV symptoms can depend on a person’s age, health, and severity of infection.
Common signs and symptoms of RSV include:
Runny nose
Congestion
Fever
Cough
Sneezing
Wheezing or trouble breathing
Decreased appetite
RSV can cause more severe symptoms such as:
Trouble breathing
Rapid breathing
Wheezing or crackling sounds in the lungs
Bluish lips or face
Dehydration (not peeing, lack of tears)
RSV in babies
Infants may show different signs, such as irritability, problems feeding, or pauses in breathing (apnea). Signs of dehydration may include fewer wet diapers or lack of tears when crying.
Talk to your health care provider about any symptoms that worry you. If you notice any severe symptoms, seek medical care right away.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Symptoms of RSV', 'super_section': None}"
625,"RSV is very common. Most children get infected with RSV at some point before their second birthday. People can have repeat infections throughout life.
Certain groups are at higher risk for severe RSV infections, including:
Infants under 6 months old
Premature babies
Children with lung or heart conditions
People with weak immune systems
Adults over age 65
These groups need close monitoring and extra care if they become infected with RSV.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Risk factors for RSV', 'super_section': None}"
626,"A lab test can diagnose RSV. This is usually done in a clinic or at a doctor’s visit. Your health care provider will swab the nose or the back of the throat to collect a sample. The sample is then tested to see if it is positive for the RSV virus.
Testing is often done for infants, older adults, or people at higher risk of serious illness.
In otherwise healthy people, RSV may be diagnosed based on symptoms.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'How to test for RSV', 'super_section': None}"
627,"There is no specific antiviral medicine for RSV. Treatment focuses on relieving symptoms and helping the body fight the virus.
Care for RSV at home
Give over-the-counter medicines to reduce fever and manage other symptoms. Check with your health care provider to know which medicines are OK for your child. Do not give children aspirin.
Be sure your child drinks plenty of fluids to prevent dehydration.
Use a cool-mist humidifier to keep air moist and ease breathing.
Use nasal saline drops or suction for an infant with a stuffy nose.
Treatment for severe RSV","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'How to treat RSV', 'super_section': None}"
628,"Treatment for severe RSV
More serious RSV infection can cause bronchiolitis (inflammation of the small passages in the lungs) or pneumonia (lung infection that causes inflammation and fluid buildup). In severe cases, hospitalization may be needed to give oxygen, IV fluids, breathing support through a breathing tube, or other supportive care.
Monitor your child for worsening symptoms, such as difficulty breathing or dehydration.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'How to treat RSV', 'super_section': None}"
629,"There are several ways to reduce the risk of RSV infection:
Clean hands often. Wash your hands with soap and water for at least 20 seconds or use an alcohol-based hand sanitizer.
Avoid close contact with people who are sick.
Clean and disinfect frequently touched surfaces, like doorknobs and toys.
Avoid touching your eyes, nose, or mouth.
Cover coughs and sneezes with the inside of your elbow or a tissue.
Keep infants and high-risk people away from crowded areas.
Know when RSV is most common where you live. In the United States, RSV season generally occurs in the fall and winter.
Talk to your doctor about RSV immunization if your child is 19 months or younger at the start of the RSV season.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'How to prevent RSV', 'super_section': None}"
630,"RSV immunizations work by helping the immune system recognize and fight the virus before it causes severe illness. They are used to protect people at higher risk of severe RSV infections.
RSV immunizations are recommended for certain groups:
Pregnant women between 32–36 weeks of pregnancy during the RSV season so they can pass the protection on to their babies
Infants whose mothers did not get the RSV vaccine during pregnancy
Babies born during or entering their first RSV season
Babies ages 8–19 months who are at increased risk for severe RSV at the start of their second RSV season
Adults over age 60 at increased risk for severe RSV
All adults over age 75
Two main types of RSV immunizations are available to protect against the virus:","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'RSV immunizations', 'super_section': None}"
631,"Two main types of RSV immunizations are available to protect against the virus:
RSV vaccines:Vaccines are given to pregnant women and older adults to help their bodies build immunity against RSV.
Monoclonal antibodies:Monoclonal antibodies, such as nirsevimab, are given to infants and young children to provide immediate protection by helping their bodies fight off the virus during RSV season.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'RSV immunizations', 'super_section': None}"
632,"Most RSV cases are mild, but seek medical care if you notice:
Fever above 104°F (40°C)
Trouble breathing or rapid breathing
Chest pain or pressure
Wheezing or crackling sounds in the chest
Confusion
Decreased alertness
Lips or face turning blue
Dehydration
Symptoms that get worse or do not improve after a few days
In emergencies, call 911 if you live in the United States or go to the nearest emergency room.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'When to call your care team', 'super_section': None}"
633,"Is my child at higher risk for severe RSV?
When is RSV most common?
How is RSV different for babies and adults?
How can I protect my family from RSV?
What treatments are available if my child gets RSV?
How can I manage RSV symptoms at home?
When should I seek medical care for RSV symptoms?
When can my child return to school or daycare after RSV?","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Questions to ask your care team', 'super_section': None}"
634,"RSV is a common respiratory virus that usually causes mild, cold-like symptoms.
RSV symptoms can range from runny nose and cough to more serious breathing problems.
Some people are at higher risk for RSV complications. This includes young children and people with weak immune systems.
Handwashing, cleaning surfaces, covering coughs and sneezes, and avoiding sick people can help prevent the spread of RSV.
Most cases of RSV are mild and can be treated at home, but severe cases may require medical care.
Immunizations can protect some people at higher risk, such as babies and older adults.
Seek medical care for signs of trouble breathing, dehydration, or symptoms that get worse.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Key points about RSV', 'super_section': None}"
635,"Respiratory Syncytial Virus Infection (RSV) | Centers for Disease Control
Immunizations to Protect Infants | Centers for Disease Control
RSV in Infants and Young Children | Centers for Disease Control
RSV: When It’s More Than Just a Cold | American Academy of Pediatrics
—Reviewed: March 2025","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Find more information', 'super_section': None}"
636,"Influenza (Flu)Influenza (flu) is a respiratory illness caused by a virus. Some people are at higher risk for flu complications. Learn how to prevent and treat the flu.
Influenza (flu) is a respiratory illness caused by a virus. Some people are at higher risk for flu complications. Learn how to prevent and treat the flu.
COVID-19COVID-19 is an illness caused by a virus. Symptoms can be like a cold or the flu but can sometimes be more serious. Learn about COVID-19 and COVID-19 vaccines.
COVID-19 is an illness caused by a virus. Symptoms can be like a cold or the flu but can sometimes be more serious. Learn about COVID-19 and COVID-19 vaccines.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
